ID,BPM,KEY,PART,TITLE,ARTIST,ORIGIN,SEASON,YEAR,TYPE,NOTES
K00305,95,A Major,,Just One Day,BTS,Skool Luv Affair,Winter,2014,KPop,
K00306,95,E Major,,Chica,CHUNG HA,Flourishing,Spring,2019,KPop,
K00307,95,D Major,,I Loved You,DAY6,Every Day6 September,Summer,2017,KPop,
K00308,95,G Major,,Full Moon,DREAMCATCHER,Full Moon,Winter,2018,KPop,
K00309,95,C Major,,What I Want For Christmas,EXO,For Life,Fall,2016,KPop,
K00310,95,A# Major,,Horololo,EXO-CBX,MAGIC,Spring,2018,KPop,
K00311,95,D# Major,,NU ABO,f(x),NU ABO,Spring,2010,KPop,
K00312,95,F# Major,,GOOD BOY,GD X TAEYANG,GOOD BOY,Fall,2014,KPop,
K00313,95,D Major,,Burn Out ,GIANT PINK & RYEOWOOK,Burn Out ,Summer,2020,KPop,
K00314,95,F Major,,Don't forget,HA SUNG WOON & PARK JI HOON,Don't forget,Winter,2019,KPop,
K00315,95,D# Major,,Second,HYO,Second,Summer,2021,KPop,
K00316,95,G Major,,CHERRY,ITZY,IT'z ICY,Summer,2019,KPop,
K00317,95,G Major,,Be In Love,ITZY,Not Shy,Summer,2020,KPop,
K00318,95,G Major,,Base Line,j-hope,Hope World,Winter,2018,KPop,
K00319,95,F# Major,,SOLO,JENNIE,SOLO,Fall,2018,KPop,
K00320,95,B Major,,Firework,LABOUM,Two of Us,Summer,2019,KPop,
K00321,95,C# Major,,Savior (feat. B.I),LeeHi,4 ONLY,Summer,2021,KPop,
K00322,95,A Major,,Heat,LOONA,[+ +],Summer,2018,KPop,
K00323,95,F Major,,SOMEONE'S SOMEONE,Monsta X,ALL ABOUT LUV,Fall,2019,KPop,
K00324,95,F Major,,GOOD DAY,MXM,GOOD DAY,Summer,2017,KPop,
K00325,95,G# Major,,Running 2 U,NCT 127,NCT #127 Cherry Bomb,Spring,2017,KPop,
K00326,95,E Major,,Reminisce about All,ONEWE,1 Apr,Spring,2019,KPop,
K00327,95,C Major,,New World,ONF,Road to Kingdom FINAL,Spring,2020,KPop,
K00328,95,C Major,,Can You Feel It,PENTAGON,Five Senses,Fall,2016,KPop,
K00329,95,F Major,,Fantasy,PinkFantasy,Fantasy,Summer,2019,KPop,
K00330,95,E Major,,Shadow Play,PinkFantasy,Shadow Play,Summer,2020,KPop,
K00331,95,G Major,,Sunny Afternoon,RED VELVET,Russian Roulette,Summer,2016,KPop,
K00332,95,D Major,,My Second Date,RED VELVET,Perfect Velvet,Fall,2017,KPop,
K00333,95,G# Major,,Parade,RED VELVET,The ReVe Festival Day 1,Spring,2019,KPop,
K00334,95,C# Major,,On The Ground,ROSÉ,R,Winter,2021,KPop,
K00335,95,F Major,,COMPLEX,STAYC,STEREOTYPE,Summer,2021,KPop,
K00336,95,G# Major,,You Can STAY,Stray Kids,Clé: LEVANTER,Fall,2019,KPop,
K00337,95,F Major,,Another Day,Stray Kids,GO LIVE,Spring,2020,KPop,
K00338,95,E Major,,Lo Siento,SUPER JUNIOR,REPLAY,Spring,2018,KPop,
K00339,95,C Major,,REVEAL,THE BOYZ,REVEAL,Winter,2020,KPop,
K00340,95,C# Major,,Turtle,TWICE,twicetagram,Fall,2017,KPop,
K00341,95,C Major,,Love Line,TWICE,twicetagram,Fall,2017,KPop,
K00342,95,C# Major,,It's Definitely You,V & JIN,"HWARANG, Pt. 2 (Music from the Original TV Series)",Fall,2016,KPop,
K00343,96,A Major,,HWAA,(G)I-DLE,I burn,Winter,2021,KPop,
K00344,96,C Major,,MOON,(G)I-DLE,I burn,Winter,2021,KPop,
K00345,96,F Major,,Give Love,AKMU,PLAY,Spring,2014,KPop,
K00346,96,F Major,,If I Ruled the World,BTS,"O!RUL8,2?",Summer,2013,KPop,
K00347,96,D Major,,24/7=Heaven,BTS,Dark & Wild,Summer,2014,KPop,
K00348,96,G Major,,Waste It On Me,BTS & Steve Aoki,Waste It On Me,Fall,2018,KPop,
K00349,96,A# Major,,Villain,CHEETAH & JAMIE,Villain,Winter,2021,KPop,
K00350,96,D Major,,Luce Sicut Stellae,CHUNG HA,Querencia,Winter,2021,KPop,
K00351,96,G# Major,,TESSERACT,CIX,"TESSERACT (Prod. HUI, Minit)",Summer,2021,KPop,
K00352,96,G Major,,WAVE,CIX,OK' Prologue : Be OK,Summer,2021,KPop,
K00353,96,D Major,,Not For Sale,ENHYPEN,BORDER : CARNIVAL,Spring,2021,KPop,
K00354,96,C Major,,"You, Who?",Eric Nam & SOMI,"You, Who?",Winter,2017,KPop,
K00355,96,C Major,,My Turn to Cry,EXO,Miracles in December,Fall,2013,KPop,
K00356,96,A# Major,,BULLSHIT,G-DRAGON,KWON JI YONG,Spring,2017,KPop,
K00357,96,A Major,,Just Right,GOT7,JUST RIGHT,Summer,2015,KPop,
K00358,96,A# Major,,Skyway,GOT7,Flight Log : Turbulence,Fall,2016,KPop,
K00359,96,D Major,,Rainbow,gugudan,Act.2 Narcissus,Winter,2017,KPop,
K00360,96,E Major,,Born to be Wild,HYO & Min & JO KWON & J.Y. Park,Born to be Wild,Summer,2016,KPop,
K00361,96,D Major,,More More,I.O.I,miss me?,Fall,2016,KPop,
K00362,96,D# Major,,SWIPE,ITZY,Crazy in Love,Summer,2021,KPop,
K00363,96,F# Major,,Break Ice,ITZY & Second Aunt Kim Davi,Break Ice,Summer,2021,KPop,
K00364,96,F# Major,,Really Like You,IZ*ONE,HEART*IZ,Spring,2019,KPop,
K00365,96,F Major,,What Type of X,Jessi,What Type of X,Winter,2021,KPop,
K00366,96,D Major,,2U,KANG DANIEL,CYAN,Winter,2020,KPop,
K00367,96,B Major,,You In Me,KARD,YOU & ME,Fall,2017,KPop,
K00368,96,D# Major,,Baby Don't Stop,NCT U,NCT 2018 Empathy,Winter,2018,KPop,
K00369,96,D Major,,Hello,NU'EST,Hello,Winter,2013,KPop,
K00370,96,D# Major,,Mosquito,RED VELVET,Summer Magic,Summer,2018,KPop,
K00371,96,F Major,,HOME;RUN,SEVENTEEN,; [Semicolon],Fall,2020,KPop,
K00372,96,F Major,,Merry Bad Ending,THE BOYZ,THRILL-ING,Summer,2021,KPop,
K00373,96,C Major,,What if I had been that PUMA,TXT,The Chaos Chapter: FREEZE,Spring,2021,KPop,
K00374,96,D# Major,,Frost,TXT,The Chaos Chapter: FREEZE,Spring,2021,KPop,
K00375,96,F Major,,WINTER FLOWER (feat.RM),YOUNHA,UNSTABLE MINDSET,Winter,2020,KPop,
K00376,97,D Major,,Super Fly,24K,Super Fly,Fall,2015,KPop,
K00377,97,C Major,,Moonlight,Agust D,D-2,Spring,2020,KPop,
K00378,97,F Major,,Knock,ASTRO,GATEWAY,Spring,2020,KPop,
K00379,97,G Major,,PLAYING WITH FIRE,BLACKPINK,SQUARE TWO,Fall,2016,KPop,
K00380,97,C Major,,We On,BTS,"O!RUL8,2?",Summer,2013,KPop,
K00381,97,G Major,,BTS Cypher Pt.1,BTS,"O!RUL8,2?",Summer,2013,KPop,
K00382,97,D Major,,Could You Turn off Your Cell Phone,BTS,Dark & Wild,Summer,2014,KPop,
K00383,97,B Major,,First Love,BTS,Wings,Fall,2016,KPop,
K00384,97,F Major,,Lemon (feat. Colde),CHUNG HA,Querencia,Winter,2021,KPop,
K00385,97,D# Major,,Beautiful,DONGKIZ,自我,Summer,2020,KPop,
K00386,97,D Major,,YOU AND I,DREAMCATCHER,Escape the ERA,Spring,2018,KPop,
K00387,97,C Major,,The curse of the Spider,DREAMCATCHER,Raid of Dream,Summer,2019,KPop,
K00388,97,E Major,,Fermata,Girls' Generation-Oh!GG,Lil’ Touch,Summer,2018,KPop,
K00389,97,G# Major,,Diary,gugudan,Act.1 The Little Mermaid,Spring,2016,KPop,
K00390,97,C Major,,GOOD NIGHT,H&D,SOULMATE,Spring,2020,KPop,
K00391,97,A# Major,,Intro: Nobody Else,Hwa Sa,María,Spring,2020,KPop,
K00392,97,A Major,,Chicken Noodle Soup (feat. Becky G),j-hope,Chicken Noodle Soup (feat. Becky G),Summer,2019,KPop,
K00393,97,A Major,,April Fools (0401),JAMIE,jiminxjamie,Summer,2018,KPop,
K00394,97,D# Major,,If Only,JOY & Paul Kim,Hello - Special Album,Spring,2021,KPop,
K00395,97,D# Major,,Paranoia,KANG DANIEL,YELLOW,Spring,2021,KPop,
K00396,97,A# Major,,"ROSE, SCENT, KISS",LEE DAE HWI,5NALLY,Winter,2020,KPop,
K00397,97,D Major,,Everyday I Need You,LOONA,ViVi,Spring,2017,KPop,
K00398,97,C Major,,Hi High,LOONA,[+ +],Summer,2018,KPop,
K00399,97,C Major,,gogobebe,MAMAMOO,White Wind,Winter,2019,KPop,
K00400,97,F Major,,Rooftop,N.Flying,FLY HIGH PROJECT #2 'Rooftop',Winter,2019,KPop,
K00401,97,D# Major,,Baby Don't Like It,NCT 127,NCT #127 Limitless,Winter,2017,KPop,
K00402,97,F# Major,,Candle,PARK WOO JIN & LEE DAE HWI,Candle,Winter,2019,KPop,
K00403,97,D Major,,Mr. E,RED VELVET,Summer Magic,Summer,2018,KPop,
K00404,97,D Major,,Sassy Me,RED VELVET,RBB,Fall,2018,KPop,
K00405,97,D# Major,,Fanfare,SF9,Feeling Sensation,Fall,2016,KPop,
K00406,97,A# Major,,Countless,SHINee,The Story of Light' Epilogue,Summer,2018,KPop,
K00407,97,F# Major,,RUN,Sorn,RUN,Winter,2021,KPop,
K00408,97,B Major,,Side By Side,THE 8,Side By Side,Spring,2021,KPop,
K00409,97,D# Major,,Thrill Ride,THE BOYZ,THRILL-ING,Summer,2021,KPop,
K00410,97,F Major,,After Moon,TWICE,YES or YES,Fall,2018,KPop,
K00411,97,G# Major,,Alcohol-Free,TWICE,Taste of Love,Spring,2021,KPop,
K00412,97,D Major,,One Love,Wanna One,1¹¹=1 (POWER OF DESTINY),Fall,2018,KPop,
K00413,97,B Major,,The Road,WENDY,Like Water,Spring,2021,KPop,
K00414,97,D Major,,Did you wake up?,Wonpil & Hello Ga-Young,"Did you wake up? (one and only romance X Hello Ga-Young, WONPIL(DAY6))",Summer,2020,KPop,
K00415,97,F Major,,SoulMate (feat. IU),ZICO,SoulMate,Summer,2018,KPop,
K00416,97,C Major,,GOT YOUR BACK,TRI.BE,VENI VIDI VICI,Fall,2021,KPop,
K00417,97,A# Major,,GHOST,DreamNote,Dreams Alive,Fall,2021,KPop,
K00418,98,C Major,,LATATA,(G)I-DLE,I am,Spring,2018,KPop,
K00419,98,G Major,,Answer,ATEEZ,TREASURE EPILOGUE : Action To Answer,Winter,2020,KPop,
K00420,98,G Major,,Declaration,ATEEZ,TREASURE EP. Map To Answer,Winter,2020,KPop,
K00421,98,D# Major,,Take Me Home,ATEEZ,ZERO : FEVER Part.2,Winter,2021,KPop,
K00422,98,G Major,,Still Here,ATEEZ,Into the A to Z,Winter,2021,KPop,
K00423,98,C# Major,,ILLUSION,B.I.G,ILLUSION,Fall,2019,KPop,
K00424,98,E Major,,Dream,BAEKHYUN & Suzy,Dream,Winter,2016,KPop,
K00425,98,C Major,,Only one for me,BTOB,THIS IS US,Spring,2018,KPop,
K00426,98,D Major,,War of Hormone,BTS,Dark & Wild,Summer,2014,KPop,
K00427,98,C# Major,,Converse High,BTS,The Most Beautiful Moment in Life Pt.1,Spring,2015,KPop,
K00428,98,D Major,,Young In Love,CHUNG HA,Flourishing,Spring,2019,KPop,
K00429,98,F# Major,,ONE AND ONLY,CL,In The Name Of Love,Fall,2019,KPop,
K00430,98,G# Major,,GOOD NIGHT,DREAMCATCHER,Fall asleep in the mirror,Spring,2017,KPop,
K00431,98,D Major,,Thunder,EXO,Overdose,Summer,2014,KPop,
K00432,98,D# Major,,Unfair,EXO,SING FOR YOU,Fall,2015,KPop,
K00433,98,G Major,,24 Jul,EXO,DON’T MESS UP MY TEMPO,Fall,2018,KPop,
K00434,98,F Major,,Groove,EXO,OBSESSION,Fall,2019,KPop,
K00435,98,C Major,,No matter,EXO,DON'T FIGHT THE FEELING,Spring,2021,KPop,
K00436,98,C Major,,Let Me,GOT7,Flight Log : Turbulence,Fall,2016,KPop,
K00437,98,F# Major,,Last Piece,GOT7,Breath of Love: Last Piece,Fall,2020,KPop,
K00438,98,A Major,,Spider,HOSHI,Spider,Spring,2021,KPop,
K00439,98,G Major,,ViViD (Acoustic Version),LOONA,Heejin,Fall,2016,KPop,
K00440,98,G# Major,,My Sunday,LOONA,Yeojin,Winter,2017,KPop,
K00441,98,G# Major,,My Melody,LOONA,Yeojin,Winter,2017,KPop,
K00442,98,A Major,,Eclipse,LOONA,Kim Lip,Spring,2017,KPop,
K00443,98,D Major,,Rain 51Db,LOONA 1/3,Love & Evil,Spring,2017,KPop,
K00444,98,F# Major,,Egotistic,MAMAMOO,RED MOON,Summer,2018,KPop,
K00445,98,G# Major,,Alligator,Monsta X,Take.2 We Are Here.,Winter,2019,KPop,
K00446,98,G Major,,GAMBLER,Monsta X,One Of A Kind,Spring,2021,KPop,
K00447,98,C# Major,,Sun & Moon,NCT 127,NCT #127 Cherry Bomb,Spring,2017,KPop,
K00448,98,A# Major,,City 127,NCT 127,NCT #127 Regular-Irregular,Fall,2018,KPop,
K00449,98,E Major,,Dreams Come True,NCT 127,NCT #127 Neo Zone,Winter,2020,KPop,
K00450,98,D Major,,Walk You Home,NCT DREAM,We Young,Summer,2017,KPop,
K00451,98,F Major,,Bungee,NCT DREAM,Hello Future,Spring,2021,KPop,
K00452,98,E Major,,WHAT'S GOIN' ON,OMEGA X,WHAT'S GOIN' ON,Summer,2021,KPop,
K00453,98,E Major,,A Song Written Easily,ONEUS,IN IT'S TIME,Winter,2020,KPop,
K00454,98,D# Major,,Pretty girl,PRODUCE X 101,31 Boys 5 Concepts,Summer,2019,KPop,
K00455,98,C Major,,Feel Good,Red Velvet-IRENE & SEULGI,Monster,Summer,2020,KPop,
K00456,98,F Major,,Watch out,SF9,Breaking Sensation,Spring,2017,KPop,
K00457,98,G Major,,Question,Stray Kids,I am WHO,Summer,2018,KPop,
K00458,98,A# Major,,Mixtape #4,Stray Kids,Clé 2: Yellow Wood,Spring,2019,KPop,
K00459,98,D Major,,"TOP (""Tower of God"" OP)",Stray Kids,GO LIVE,Spring,2020,KPop,
K00460,98,A Major,,Something New,TAEYEON,Something New,Spring,2018,KPop,
K00461,98,G# Major,,Girls Like Us,TWICE,Fancy You,Spring,2019,KPop,
K00462,98,F Major,,Shot Clock,TWICE,Eyes Wide Open,Fall,2020,KPop,
K00463,98,G# Major,,Ice Cream,TXT,The Chaos Chapter: FREEZE,Spring,2021,KPop,
K00464,98,D Major,,Senorita,VAV,Senorita,Fall,2018,KPop,
K00465,98,E Major,,I'm fine,VICTON,Voice To New World,Fall,2016,KPop,
K00466,98,A Major,,Love Talk,WayV,Take Over The Moon,Fall,2019,KPop,
K00467,98,A Major,,Lucid Dream,aespa,Savage,Fall,2021,KPop,
K00468,99,E Major,,Anpanman,BTS,Love Yourself 轉 Tear,Spring,2018,KPop,
K00469,99,F Major,,Lights,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,Summer,2019,KPop,
K00470,99,D Major,,Whatcha Doin',CHUNG HA & YESUNG,Whatcha Doin',Fall,2018,KPop,
K00471,99,A# Major,,I'll be yours,Girl's Day,Everyday #5,Winter,2017,KPop,
K00472,99,D Major,,Doo Wap,I.O.I,Chrysalis,Spring,2016,KPop,
K00473,99,D# Major,,FOCUS ON ME,Jus2,FOCUS,Winter,2019,KPop,
K00474,99,E Major,,The Rain,LADIES' CODE,STRANG3R,Fall,2016,KPop,
K00475,99,G Major,,Heart Attack,LOONA,Chuu,Fall,2017,KPop,
K00476,99,D Major,,favOriTe,LOONA,[+ +],Summer,2018,KPop,
K00477,99,F# Major,,Rain on me,MAJORS,The beginning of legend - Rising star,Spring,2021,KPop,
K00478,99,E Major,,Fighter,Monsta X,THE CLAN pt.2 <GUILTY>,Fall,2016,KPop,
K00479,99,D# Major,,Boss,NCT U,NCT 2018 Empathy,Winter,2018,KPop,
K00480,99,D Major,,Get It,PRISTIN V,"Like a V
 ",Spring,2018,KPop,
K00481,99,G# Major,,In the Same Place,PRODUCE 101,35 Girls 5 Concepts,Winter,2016,KPop,
K00482,99,F# Major,,Don't U Wait No More,RED VELVET,The Red,Summer,2015,KPop,
K00483,99,D Major,,Blue,TAEYEON,Four Seasons,Winter,2019,KPop,
K00484,99,G Major,,Hold Me Tight,TWICE,Signal,Spring,2017,KPop,
K00485,99,C# Major,,All For Love,WayV,Kick Back,Winter,2021,KPop,
K00486,100,A# Major,,MAZE,(G)I-DLE,I am,Spring,2018,KPop,
K00487,100,D# Major,,Make this,1TEAM,ONE,Fall,2019,KPop,
K00488,100,A Major,,MTBD,2NE1,CRUSH,Winter,2014,KPop,
K00489,100,G Major,,STAY YOUNG,AB6IX,SALUTE: A NEW HOPE,Winter,2021,KPop,
K00490,100,D# Major,,GEMINI,AB6IX,GEMINI,Spring,2021,KPop,
K00491,100,G# Major,,Like a Cat,AOA,Like a Cat,Fall,2014,KPop,
K00492,100,A Major,,Sorry,AOA,NEW MOON,Fall,2019,KPop,
K00493,100,A Major,,Promise,ATEEZ,TREASURE EP.2: Zero To One,Winter,2019,KPop,
K00494,100,C# Major,,Wave,ATEEZ,TREASURE EP.3: One To All,Spring,2019,KPop,
K00495,100,A# Major,,Pandora,BamBam,riBBon,Spring,2021,KPop,
K00496,100,G# Major,,WAYO,BANG YE DAM,WAYO,Spring,2020,KPop,
K00497,100,D# Major,,Kiss and Make Up,BLACKPINK & Dua Lipa,Kiss and Make Up,Fall,2018,KPop,
K00498,100,A# Major,,Like,BTS,2 Cool 4 Skool,Spring,2013,KPop,
K00499,100,F# Major,,FIRE,BTS,The Most Beautiful Moment in Life: Young Forever,Spring,2016,KPop,
K00500,100,A Major,,Come Back Home,BTS,Come Back Home,Summer,2017,KPop,
K00501,100,D# Major,,My Time,BTS,MAP OF THE SOUL : 7,Winter,2020,KPop,
K00502,100,A# Major,,Dramatic,BVNDIT,Dramatic,Spring,2019,KPop,
K00503,100,F Major,,Why Don’t You Know (feat. Nucksal),CHUNG HA,Hands on Me,Spring,2017,KPop,
K00504,100,B Major,,BB,CHUNG HA,Blooming Blue,Summer,2018,KPop,
K00505,100,F# Major,,Cherry Kisses,CHUNG HA,Blooming Blue,Summer,2018,KPop,
K00506,100,C Major,,Demente (feat. Guaynaa),CHUNG HA,Querencia,Winter,2021,KPop,
K00507,100,C Major,,SIDE D {PLEASURES},CHUNG HA,Querencia,Winter,2021,KPop,
K00508,100,G Major,,RUN,CHUNG HA & Grizzly,RUN,Summer,2019,KPop,
K00509,100,B Major,,MONEY,DAWN,MONEY,Fall,2019,KPop,
K00510,100,D Major,,Sweet Chaos,DAY6,The Book of Us : Entropy,Fall,2019,KPop,
K00511,100,G Major,,Good Night,DIA,PRESENT,Fall,2017,KPop,
K00512,100,B Major,,Chase Me,DREAMCATCHER,Nightmare,Winter,2017,KPop,
K00513,100,F Major,,INSIDE - OUTSIDE Intro,DREAMCATCHER,Escape the ERA,Spring,2018,KPop,
K00514,100,D# Major,,Scar,DREAMCATCHER,Escape the ERA,Spring,2018,KPop,
K00515,100,D Major,,Over the Sky,DREAMCATCHER,Over the Sky,Winter,2019,KPop,
K00516,100,C# Major,,Intro,DREAMCATCHER,Raid of Dream,Summer,2019,KPop,
K00517,100,G Major,,Intro,DREAMCATCHER,Dystopia: The Tree of Language,Winter,2020,KPop,
K00518,100,G# Major,,Tension,DREAMCATCHER,Dystopia: The Tree of Language,Winter,2020,KPop,
K00519,100,F Major,,Black Or White,DREAMCATCHER,Dystopia: The Tree of Language,Winter,2020,KPop,
K00520,100,E Major,,BOCA,DREAMCATCHER,Dystopia : Lose Myself,Summer,2020,KPop,
K00521,100,G# Major,,Cheeky,ENOi,RED IN THE APPLE,Winter,2020,KPop,
K00522,100,E Major,,Lock Down,EPEX,Bipolar Pt.1 Prelude of Anxiety,Spring,2021,KPop,
K00523,100,G Major,,BODY,Eric Nam & Timbaland,BODY,Fall,2016,KPop,
K00524,100,F# Major,,NO LIE,EVERGLOW,reminiscence,Winter,2020,KPop,
K00525,100,G Major,,The Star,EXO,Miracles in December,Fall,2013,KPop,
K00526,100,C# Major,,CALL ME BABY,EXO,EXODUS,Winter,2015,KPop,
K00527,100,G# Major,,EXODUS,EXO,EXODUS,Winter,2015,KPop,
K00528,100,G Major,,Lotto,EXO,LOTTO,Summer,2016,KPop,
K00529,100,E Major,,Falling For You,EXO,For Life,Fall,2016,KPop,
K00530,100,D Major,,Jekyll,EXO,OBSESSION,Fall,2019,KPop,
K00531,100,E Major,,Gee,Girls' Generation,Gee,Winter,2009,KPop,
K00532,100,G Major,,You Think,Girls' Generation,Lion Heart,Summer,2015,KPop,
K00533,100,G# Major,,Hard Carry,GOT7,Flight Log : Turbulence,Fall,2016,KPop,
K00534,100,G# Major,,You Are,GOT7,7 For 7,Fall,2017,KPop,
K00535,100,E Major,,I WON'T LET YOU GO,GOT7,I WON'T LET YOU GO,Fall,2019,KPop,
K00536,100,G Major,,POISON,GOT7,DYE,Spring,2020,KPop,
K00537,100,G# Major,,BLUE,HA SUNG WOON,BXXX,Summer,2019,KPop,
K00538,100,F Major,,Sneakers,HA SUNG WOON,Sneakers,Spring,2021,KPop,
K00539,100,G Major,,StickySticky,HELLOVENUS,StickySticky,Fall,2014,KPop,
K00540,100,D Major,,NOT THE END,Highlight,The Blowing,Spring,2021,KPop,
K00541,100,C# Major,,How's this,HyunA,A`wesome,Summer,2016,KPop,
K00542,100,C Major,,Flower Shower,HyunA,I'm Not Cool,Fall,2019,KPop,
K00543,100,G Major,,When The Cherry Blossoms Fade,I.O.I,Chrysalis,Spring,2016,KPop,
K00544,100,E Major,,#WYD,iKON,#WYD,Spring,2016,KPop,
K00545,100,A# Major,,Bad,INFINITE,Reality,Summer,2015,KPop,
K00546,100,F# Major,,24HRS,ITZY,It'z Me,Winter,2020,KPop,
K00547,100,G# Major,,Wild Wild West,ITZY,GUESS WHO,Spring,2021,KPop,
K00548,100,A Major,,Celebrity,IU,LILAC,Winter,2021,KPop,
K00549,100,E Major,,Dreamlike,IZ*ONE,BLOOM*IZ,Winter,2020,KPop,
K00550,100,F# Major,,Fly,Jessica & Fabolous,"With Love, J",Spring,2016,KPop,
K00551,100,G Major,,Christmas Love,JIMIN,Christmas Love,Fall,2020,KPop,
K00552,100,C# Major,,Oh NaNa (Hidden. HUR YOUNG JI),KARD,Oh NaNa,Fall,2016,KPop,
K00553,100,E Major,,RED MOON,KARD,RED MOON,Winter,2020,KPop,
K00554,100,D# Major,,I Like That,LEE JIN HYUK,S.O.L,Fall,2019,KPop,
K00555,100,B Major,,WISH WISH,LIMITLESS,WISH WISH,Fall,2019,KPop,
K00556,100,C Major,,Puzzle,LOONA,Choerry,Summer,2017,KPop,
K00557,100,D# Major,,Where you at,LOONA,[X X],Winter,2019,KPop,
K00558,100,G Major,,Taller Than You,MAMAMOO,Melting,Winter,2016,KPop,
K00559,100,F Major,,Trespass,Monsta X,TRESPASS,Spring,2015,KPop,
K00560,100,A Major,,US,Moon Jong Up,US,Summer,2021,KPop,
K00561,100,F Major,,Paradise,NCT 127,NCT #127,Summer,2016,KPop,
K00562,100,E Major,,Whiplash,NCT 127,NCT #127 Cherry Bomb,Spring,2017,KPop,
K00563,100,A Major,,7 Days,NCT DREAM,Reload,Spring,2020,KPop,
K00564,100,C# Major,,Hot Sauce,NCT DREAM,Hot Sauce,Spring,2021,KPop,
K00565,100,C# Major,,Rocket,NCT DREAM,Hot Sauce,Spring,2021,KPop,
K00566,100,G# Major,,Intro: Neo Got My Back,NCT U,NCT 2018 Empathy,Winter,2018,KPop,
K00567,100,F Major,,Volcano,NCT U,NCT Resonance Pt. 1,Fall,2020,KPop,
K00568,100,F Major,,Outro: Dream Routine,NCT U,NCT Resonance Pt. 2,Fall,2020,KPop,
K00569,100,E Major,,I'm in Trouble,NU'EST,The Nocturne,Spring,2020,KPop,
K00570,100,G# Major,,LIAR LIAR,OH MY GIRL,PINK OCEAN,Winter,2016,KPop,
K00571,100,G Major,,STEP BY STEP,OH MY GIRL,PINK OCEAN,Winter,2016,KPop,
K00572,100,G Major,,Listen to My Word,OH MY GIRL,LISTEN TO MY WORD,Summer,2016,KPop,
K00573,100,A Major,,WE BELONG,ONG SEONG WU,LAYERS,Winter,2020,KPop,
K00574,100,F Major,,libidO,OnlyOneOf,"Instinct, Pt. 1",Spring,2021,KPop,
K00575,100,C Major,,36000%,PARK JI HOON,0:00,Fall,2019,KPop,
K00576,100,D Major,,Spotlight,PRISTIN V,"Like a V
 ",Spring,2018,KPop,
K00577,100,D# Major,,Time Slip,RED VELVET,The Red,Summer,2015,KPop,
K00578,100,G Major,,Some Love,RED VELVET,Russian Roulette,Summer,2016,KPop,
K00579,100,F# Major,,Taste,RED VELVET,RBB,Fall,2018,KPop,
K00580,100,C Major,,seoul (prod. HONNE),RM,mono.,Fall,2018,KPop,
K00581,100,F# Major,,Blaze,Rolling Quartz,Blaze,Fall,2020,KPop,
K00582,100,D# Major,,ECHO,Seven O'Clock,Butterfly Effect,Winter,2017,KPop,
K00583,100,F Major,,Don't Wanna Cry,SEVENTEEN,Al1,Spring,2017,KPop,
K00584,100,C# Major,,CLAP,SEVENTEEN,"TEEN, AGE",Fall,2017,KPop,
K00585,100,F Major,,My My,SEVENTEEN,Heng:garæ,Spring,2020,KPop,
K00586,100,A# Major,,Way Back Home,SHAUN,Take,Spring,2018,KPop,
K00587,100,G# Major,,Replay,SHINee,Replay,Spring,2008,KPop,
K00588,100,C Major,,DA DA DA,SKYLE,FLY UP HIGH,Summer,2021,KPop,
K00589,100,A# Major,,AFTER PARTY,SPECTRUM,Refreshing time,Spring,2019,KPop,
K00590,100,A Major,,So What,STAYC,STAYDOM,Spring,2021,KPop,
K00591,100,F Major,,Chronosaurus,Stray Kids,Clé 1: MIROH,Winter,2019,KPop,
K00592,100,D# Major,,Mixtape #1,Stray Kids,Clé 2: Yellow Wood,Spring,2019,KPop,
K00593,100,F Major,,Pacemaker,Stray Kids,GO LIVE,Spring,2020,KPop,
K00594,100,C# Major,,Hello Stranger,Stray Kids,POP OUT BOY! Part.1,Summer,2020,KPop,
K00595,100,C# Major,,"Sorry, I Love You",Stray Kids,NOEASY,Summer,2021,KPop,
K00596,100,F Major,,One More Time,SUPER JUNIOR,One More Time,Fall,2018,KPop,
K00597,100,C Major,,2YA2YAO!,SUPER JUNIOR,TIMELESS,Winter,2020,KPop,
K00598,100,D# Major,,Together At Home,SuperM,Super One,Summer,2020,KPop,
K00599,100,B Major,,FLEX,T1419,<BEFORE SUNRISE Part. 3>,Summer,2021,KPop,
K00600,100,B Major,,MOVE,TAEMIN,MOVE,Fall,2017,KPop,
K00601,100,F Major,,CHECKMATE,THE BOYZ,Road to Kingdom FINAL,Spring,2020,KPop,
K00602,100,D# Major,,Only You,TWICE,Signal,Spring,2017,KPop,
K00603,100,B Major,,Someone Like Me,TWICE,Signal,Spring,2017,KPop,
K00604,100,D Major,,Go Hard,TWICE,Eyes Wide Open,Fall,2020,KPop,
K00605,100,F Major,,Depend on You,TWICE,Eyes Wide Open,Fall,2020,KPop,
K00606,100,F Major,,Give me more (feat. De La Ghetto & Play-N-Skillz),VAV,GIVE ME MORE,Summer,2019,KPop,
K00607,100,C Major,,EYEZ EYEZ,VICTON,READY,Winter,2017,KPop,
K00608,100,F Major,,TIME OF SORROW,VICTON,TIME OF SORROW,Spring,2018,KPop,
K00609,100,F Major,,Unpredictable,VICTON,VOICE: The future is now,Winter,2021,KPop,
K00610,100,D# Major,,BOOMERANG,Wanna One,0+1=1 (I PROMISE YOU),Winter,2018,KPop,
